Area,Area_Encontrada,ID
A024,24,945
A024,24,949
A024,24,950
A024,24,953
A024,24,954
A024,24,959
A024,24,960
A024,24,966
A024,24,968
A024,24,970
A024,24,972
A023,24,1056
A022,24,1086
A022,24,1095
A022,24,1098
A022,24,1115
A022,24,1117
A022,24,1119
A022,24,1121
A022,24,1139
A022,24,1140
A022,24,1148
A022,24,1152
A022,24,1153
A022,24,1155
A022,24,1160
A022,24,1163
A022,24,1165
A022,24,1168
A022,24,1176
A022,24,1179
A022,24,1181
A022,24,1188
A022,24,1193
A020,24,1315
A020,24,1340
A020,24,1381
A020,24,1382
A020,24,1383
A020,24,1387
A015,24,1723
A015,24,1724
A015,24,1725
A015,24,1727
A015,24,1731
A015,24,1734
A015,24,1735
A015,24,1736
A015,24,1739
A015,24,1742
A015,24,1743
A015,24,1745
A015,24,1746
A015,24,1749
A015,24,1750
A015,24,1753
A015,24,1757
A015,24,1758
A015,24,1766
A015,24,1768
A015,24,1772
A015,24,1774
A015,24,1775
A015,24,1779
A015,24,1783
A015,24,1785
A015,24,1787
A015,24,1791
A015,24,1794
A015,24,1797
A015,24,1800
A015,24,1801
A015,24,1802
A015,24,1804
A015,24,1805
A015,24,1807
A015,24,1808
A015,24,1810
A015,24,1813
A015,24,1814
A015,24,1818
A015,24,1824
A015,24,1825
A015,24,1826
A014,24,1836
A014,24,1838
A014,24,1844
A014,24,1846
A014,24,1849
A014,24,1851
A014,24,1860
A014,24,1866
A014,24,1867
A014,24,1876
A014,24,1877
A014,24,1885
A014,24,1903
A014,24,1904
A014,24,1909
A014,24,1910
A014,24,1911
A014,24,1912
A014,24,1919
A012,24,2161
A012,24,2173
A012,24,2224
A010,24,2317
A010,24,2351
A010,24,2373
A010,24,2384
A010,24,2396
A010,24,2419
A009,24,2425
A009,24,2474
A009,24,2485
A009,24,2517
A008,24,2534
A008,24,2540
A008,24,2558
A008,24,2573
A008,24,2597
A029,25,370
A028,25,438
A028,25,481
A028,25,525
A027,25,533
A027,25,562
A026,25,651
A026,25,653
A025,25,757
A025,25,780
A025,25,786
A025,25,789
A025,25,800
A025,25,808
A025,25,828
A025,25,834
A025,25,843
A025,25,856
A025,25,860
A024,25,872
A024,25,875
A024,25,883
A024,25,890
A024,25,893
A024,25,897
A024,25,901
A024,25,938
A024,25,946
A023,25,997
A023,25,999
A023,25,1043
A022,25,1097
A022,25,1104
A022,25,1111
A022,25,1138
A022,25,1149
A022,25,1157
A022,25,1159
A021,25,1202
A021,25,1204
A021,25,1233
A020,25,1310
A015,25,1747
A011,25,2314
A009,25,2495
A032,26,88
A032,26,97
A029,26,319
A029,26,340
A029,26,351
A029,26,408
A028,26,421
A028,26,426
A028,26,437
A028,26,439
A028,26,489
A028,26,503
A028,26,519
A027,26,534
A027,26,535
A027,26,537
A027,26,541
A027,26,542
A027,26,545
A027,26,547
A027,26,554
A027,26,557
A027,26,560
A027,26,561
A027,26,567
A027,26,570
A027,26,583
A027,26,585
A027,26,588
A027,26,589
A027,26,590
A027,26,594
A027,26,605
A027,26,615
A027,26,620
A027,26,621
A026,26,634
A026,26,635
A026,26,639
A026,26,647
A026,26,664
A026,26,665
A026,26,666
A026,26,669
A026,26,672
A026,26,673
A026,26,674
A026,26,676
A026,26,682
A026,26,690
A026,26,694
A026,26,695
A026,26,698
A026,26,702
A026,26,703
A026,26,704
A026,26,706
A026,26,707
A026,26,709
A026,26,710
A026,26,715
A026,26,716
A026,26,724
A026,26,725
A026,26,727
A026,26,732
A026,26,733
A026,26,735
A026,26,736
A026,26,741
A025,26,752
A025,26,764
A025,26,784
A025,26,787
A025,26,795
A025,26,807
A025,26,850
A024,26,863
A024,26,900
A024,26,916
A024,26,928
A024,26,941
A024,26,962
A024,26,963
A023,26,978
A023,26,988
A023,26,992
A023,26,993
A023,26,1004
A023,26,1006
A023,26,1020
A023,26,1032
A023,26,1036
A023,26,1039
A023,26,1063
A023,26,1064
A023,26,1072
A022,26,1081
A022,26,1083
A022,26,1085
A022,26,1094
A022,26,1110
A022,26,1127
A022,26,1131
A022,26,1132
A022,26,1134
A022,26,1135
A022,26,1136
A022,26,1174
A022,26,1189
A021,26,1244
A021,26,1251
A021,26,1271
A021,26,1279
A020,26,1329
A010,26,2395
A032,27,7
A032,27,9
A032,27,14
A032,27,23
A032,27,36
A032,27,48
A032,27,58
A032,27,59
A032,27,68
A032,27,69
A032,27,71
A032,27,84
A032,27,101
A032,27,103
A031,27,207
A029,27,308
A029,27,311
A029,27,314
A029,27,322
A029,27,324
A029,27,331
A029,27,333
A029,27,343
A029,27,384
A029,27,386
A029,27,387
A029,27,393
A029,27,395
A029,27,402
A029,27,405
A028,27,459
A028,27,480
A028,27,506
A028,27,514
A027,27,550
A027,27,553
A027,27,579
A026,27,627
A025,27,755
A025,27,758
A025,27,761
A025,27,765
A025,27,773
A025,27,804
A025,27,824
A025,27,832
A025,27,835
A025,27,837
A025,27,838
A025,27,839
A024,27,882
A024,27,907
A024,27,918
A023,27,991
A021,27,1280
A033Front,27,2729
A033Front,27,2730
A033Front,27,2732
A033Front,27,2733
A033Front,27,2763
A033Front,27,2774
A033Front,27,2775
A033Front,27,2777
A033Front,27,2782
A033Front,27,2787
A033Front,27,2789
A033Front,27,2804
A033Front,27,2819
A033Front,27,2822
A033Front,27,2827
A033Front,27,2831
A029,28,306
A029,28,307
A029,28,318
A029,28,323
A029,28,337
A029,28,338
A029,28,346
A029,28,354
A029,28,363
A029,28,365
A029,28,382
A029,28,415
A028,28,416
A028,28,422
A028,28,423
A028,28,427
A028,28,430
A028,28,431
A028,28,433
A028,28,434
A028,28,435
A028,28,442
A028,28,443
A028,28,445
A028,28,446
A028,28,448
A028,28,449
A028,28,450
A028,28,452
A028,28,465
A028,28,467
A028,28,472
A028,28,474
A028,28,483
A028,28,484
A028,28,485
A028,28,488
A028,28,491
A028,28,492
A028,28,494
A028,28,496
A028,28,498
A028,28,499
A028,28,502
A028,28,510
A028,28,516
A028,28,517
A028,28,521
A028,28,523
A028,28,524
A028,28,528
A028,28,530
A028,28,531
A026,28,628
A026,28,638
A026,28,689
A026,28,699
A026,28,713
A025,28,746
A025,28,771
A025,28,822
A025,28,829
A024,28,870
A024,28,894
A024,28,903
A024,28,905
A024,28,912
A024,28,919
A024,28,922
A024,28,933
A024,28,940
A024,28,956
A024,28,971
A022,28,1087
A022,28,1089
A022,28,1093
A022,28,1123
A020,28,1294
A015,28,1726
A015,28,1755
A015,28,1761
A015,28,1764
A015,28,1771
A015,28,1781
A015,28,1789
A015,28,1811
A015,28,1820
A012,28,2142
A012,28,2146
A012,28,2147
A012,28,2151
A012,28,2159
A012,28,2163
A012,28,2165
A012,28,2169
A012,28,2171
A012,28,2172
A012,28,2175
A012,28,2190
A012,28,2193
A012,28,2195
A012,28,2196
A012,28,2197
A012,28,2200
A012,28,2201
A012,28,2207
A012,28,2208
A012,28,2209
A012,28,2210
A012,28,2213
A012,28,2215
A012,28,2216
A012,28,2218
A011,28,2225
A011,28,2240
A011,28,2246
A011,28,2253
A011,28,2261
A011,28,2267
A011,28,2290
A011,28,2297
A011,28,2301
A011,28,2304
A011,28,2306
A011,28,2309
A010,28,2320
A010,28,2386
A010,28,2408
A009,28,2433
A009,28,2434
A009,28,2442
A009,28,2452
A009,28,2454
A009,28,2464
A009,28,2483
A009,28,2487
A009,28,2504
A009,28,2507
A009,28,2526
A009,28,2527
A008,28,2548
A032,29,10
A032,29,30
A032,29,35
A032,29,43
A032,29,63
A032,29,65
A032,29,108
A029,29,304
A029,29,312
A029,29,316
A029,29,320
A029,29,325
A029,29,327
A029,29,329
A029,29,334
A029,29,336
A029,29,341
A029,29,344
A029,29,350
A029,29,353
A029,29,355
A029,29,357
A029,29,359
A029,29,361
A029,29,362
A029,29,366
A029,29,367
A029,29,369
A029,29,373
A029,29,374
A029,29,376
A029,29,377
A029,29,380
A029,29,383
A029,29,389
A029,29,390
A029,29,391
A029,29,397
A029,29,398
A029,29,399
A029,29,401
A029,29,403
A029,29,406
A029,29,409
A029,29,411
A029,29,412
A029,29,414
A028,29,425
A028,29,429
A028,29,441
A028,29,457
A028,29,460
A028,29,461
A028,29,468
A028,29,469
A028,29,471
A028,29,477
A028,29,478
A028,29,487
A028,29,495
A028,29,504
A028,29,507
A028,29,509
A028,29,513
A028,29,520
A028,29,527
A027,29,538
A027,29,539
A027,29,544
A027,29,564
A027,29,565
A027,29,568
A027,29,574
A027,29,575
A027,29,577
A027,29,580
A027,29,582
A027,29,586
A027,29,592
A027,29,596
A027,29,598
A027,29,600
A027,29,601
A027,29,602
A027,29,604
A027,29,606
A027,29,608
A027,29,610
A027,29,616
A027,29,622
A027,29,623
A026,29,637
A026,29,645
A026,29,723
A025,29,743
A025,29,744
A025,29,747
A025,29,750
A025,29,751
A025,29,754
A025,29,763
A025,29,792
A025,29,798
A025,29,799
A025,29,802
A025,29,806
A025,29,814
A025,29,821
A025,29,831
A025,29,842
A025,29,849
A025,29,859
A024,29,880
A024,29,888
A024,29,899
A024,29,908
A024,29,925
A024,29,934
A024,29,936
A024,29,937
A024,29,948
A024,29,974
A023,29,1017
A021,29,1285
A033Front,29,2790
A033Front,29,2830
A032,30,2
A032,30,5
A032,30,8
A032,30,12
A032,30,16
A032,30,19
A032,30,22
A032,30,26
A032,30,29
A032,30,33
A032,30,37
A032,30,41
A032,30,45
A032,30,49
A032,30,53
A032,30,57
A032,30,60
A032,30,64
A032,30,67
A032,30,70
A032,30,74
A032,30,77
A032,30,80
A032,30,83
A032,30,86
A032,30,89
A032,30,92
A032,30,100
A032,30,107
A031,30,112
A031,30,126
A031,30,129
A031,30,137
A031,30,148
A031,30,151
A031,30,154
A031,30,158
A031,30,161
A031,30,165
A031,30,169
A031,30,172
A031,30,174
A031,30,178
A031,30,181
A031,30,183
A031,30,185
A031,30,191
A031,30,195
A031,30,202
A031,30,206
A031,30,210
A031,30,214
A030,30,269
A029,30,303
A029,30,305
A029,30,309
A029,30,310
A029,30,317
A029,30,326
A029,30,330
A029,30,332
A029,30,335
A029,30,339
A029,30,345
A029,30,352
A029,30,360
A029,30,364
A029,30,368
A029,30,371
A029,30,375
A029,30,381
A029,30,388
A029,30,392
A029,30,396
A029,30,400
A029,30,413
A028,30,417
A028,30,420
A028,30,432
A028,30,473
A027,30,536
A027,30,543
A027,30,563
A027,30,609
A025,30,745
A025,30,753
A025,30,756
A025,30,762
A025,30,770
A025,30,778
A025,30,785
A025,30,788
A025,30,794
A025,30,801
A025,30,805
A025,30,809
A025,30,813
A025,30,820
A025,30,826
A025,30,844
A025,30,851
A025,30,858
A024,30,958
A023,30,987
A023,30,1005
A023,30,1018
A023,30,1030
A023,30,1033
A023,30,1038
A023,30,1040
A023,30,1044
A023,30,1045
A023,30,1046
A023,30,1055
A023,30,1057
A023,30,1058
A023,30,1061
A023,30,1062
A023,30,1071
A023,30,1074
A023,30,1076
A023,30,1078
A022,30,1084
A022,30,1106
A021,30,1260
A021,30,1272
A021,30,1284
A020,30,1320
A020,30,1351
A020,30,1389
A020,30,1390
A019,30,1402
A019,30,1417
A019,30,1433
A018,30,1508
A017,30,1712
A017,30,1719
A033Front,30,2738
A033Front,30,2741
A033Front,30,2755
A033Front,30,2758
A033Front,30,2759
A033Front,30,2762
A033Front,30,2766
A033Front,30,2770
A033Front,30,2771
A033Front,30,2776
A033Front,30,2779
A033Front,30,2783
A033Front,30,2786
A033Front,30,2807
A033Front,30,2813
A033Front,30,2816
A033Front,30,2820
A033Front,30,2824
A033Front,30,2826
A033Front,30,2828
A033Front,30,2832
A033Parking,30,2869
A033Parking,30,2870
A033Parking,30,2903
A033Parking,30,2905
A033Parking,30,2907
A033Parking,30,2908
A032,31,104
A031,31,116
A031,31,123
A031,31,133
A031,31,139
A031,31,141
A031,31,144
A031,31,188
A031,31,217
A030,31,247
A030,31,276
A030,31,282
A030,31,285
A030,31,295
A030,31,301
A020,31,1291
A020,31,1380
A019,31,1399
A019,31,1406
A019,31,1413
A019,31,1431
A019,31,1437
A019,31,1441
A019,31,1444
A019,31,1461
A019,31,1470
A019,31,1477
A019,31,1484
A019,31,1489
A019,31,1493
A019,31,1496
A019,31,1499
A018,31,1518
A018,31,1529
A018,31,1540
A018,31,1543
A018,31,1554
A018,31,1556
A018,31,1558
A018,31,1566
A018,31,1573
A018,31,1580
A018,31,1587
A018,31,1605
A018,31,1612
A017,31,1620
A017,31,1630
A017,31,1634
A017,31,1638
A017,31,1642
A017,31,1649
A017,31,1653
A017,31,1656
A017,31,1658
A017,31,1664
A017,31,1667
A017,31,1668
A017,31,1672
A017,31,1680
A017,31,1683
A017,31,1687
A017,31,1691
A017,31,1695
A017,31,1698
A017,31,1701
A017,31,1704
A017,31,1708
A017,31,1716
A016,31,2045
A016,31,2070
A016,31,2094
A016,31,2110
A016,31,2119
A016,31,2126
A016,31,2136
A033Front,31,2743
A033Front,31,2798
A033Parking,31,2859
A033Parking,31,2863
A033Parking,31,2866
A033Parking,31,2872
A033Parking,31,2874
A033Parking,31,2879
A033Parking,31,2882
A033Parking,31,2887
A033Parking,31,2888
A033Parking,31,2890
A033Parking,31,2891
A033Parking,31,2893
A033Parking,31,2899
A033Parking,31,2900
A033Parking,31,2901
A033Parking,31,2902
A033Parking,31,2904
A033Parking,31,2911
A032,32,4
A032,32,6
A032,32,11
A032,32,15
A032,32,17
A032,32,20
A032,32,21
A032,32,24
A032,32,25
A032,32,27
A032,32,28
A032,32,31
A032,32,32
A032,32,38
A032,32,39
A032,32,40
A032,32,42
A032,32,44
A032,32,46
A032,32,47
A032,32,50
A032,32,52
A032,32,54
A032,32,55
A032,32,56
A032,32,61
A032,32,62
A032,32,66
A032,32,72
A032,32,73
A032,32,75
A032,32,76
A032,32,79
A032,32,81
A032,32,82
A032,32,85
A032,32,87
A032,32,91
A032,32,93
A032,32,94
A032,32,95
A032,32,102
A032,32,105
A032,32,106
A031,32,113
A031,32,117
A031,32,124
A031,32,125
A031,32,135
A031,32,136
A031,32,142
A031,32,143
A031,32,145
A031,32,150
A031,32,152
A031,32,167
A031,32,168
A031,32,170
A031,32,171
A031,32,177
A031,32,179
A031,32,180
A031,32,186
A031,32,187
A031,32,189
A031,32,196
A031,32,197
A031,32,199
A031,32,208
A031,32,209
A031,32,211
A031,32,216
A030,32,224
A030,32,239
A030,32,246
A029,32,315
A029,32,347
A029,32,349
A029,32,358
A029,32,372
A029,32,379
A029,32,394
A027,32,549
A027,32,552
A027,32,558
A027,32,573
A027,32,597
A027,32,611
A027,32,613
A027,32,618
A027,32,619
A027,32,625
A027,32,626
A025,32,748
A025,32,760
A025,32,767
A025,32,768
A025,32,769
A025,32,775
A025,32,776
A025,32,777
A025,32,782
A025,32,783
A025,32,790
A025,32,796
A025,32,803
A025,32,810
A025,32,811
A025,32,812
A025,32,817
A025,32,818
A025,32,825
A025,32,827
A025,32,841
A025,32,845
A025,32,846
A025,32,847
A025,32,853
A025,32,854
A025,32,857
A024,32,864
A024,32,866
A024,32,909
A024,32,911
A024,32,926
A024,32,957
A024,32,964
A024,32,967
A023,32,979
A023,32,981
A023,32,983
A023,32,989
A023,32,995
A023,32,1003
A023,32,1014
A023,32,1024
A023,32,1026
A023,32,1028
A023,32,1053
A023,32,1069
A021,32,1205
A033Front,32,2723
A033Front,32,2737
A033Front,32,2753
A033Front,32,2756
A033Front,32,2765
A033Front,32,2768
A033Front,32,2769
A033Front,32,2806
A033Front,32,2818
A033Front,32,2833
A032,33,13
A032,33,34
A031,33,109
A031,33,110
A027,33,569
A027,33,603
A027,33,614
A026,33,629
A026,33,738
A023,33,976
A033Front,33,2724
A033Front,33,2725
A033Front,33,2726
A033Front,33,2727
A033Front,33,2728
A033Front,33,2734
A033Front,33,2736
A033Front,33,2739
A033Front,33,2740
A033Front,33,2747
A033Front,33,2748
A033Front,33,2750
A033Front,33,2752
A033Front,33,2754
A033Front,33,2757
A033Front,33,2760
A033Front,33,2761
A033Front,33,2764
A033Front,33,2767
A033Front,33,2772
A033Front,33,2778
A033Front,33,2780
A033Front,33,2781
A033Front,33,2784
A033Front,33,2791
A033Front,33,2793
A033Front,33,2795
A033Front,33,2797
A033Front,33,2805
A033Front,33,2808
A033Front,33,2809
A033Front,33,2817
A033Front,33,2821
A033Front,33,2823
A033Front,33,2829
A033Parking,33,2875
A033Front,34,2731
A033Front,34,2735
A033Front,34,2751
A033Front,34,2773
A033Front,34,2788
A033Front,34,2803
A033Front,34,2810
A033Parking,34,2837
A033Parking,34,2840
A033Parking,34,2845
A033Parking,34,2846
A033Parking,34,2848
A033Parking,34,2850
A033Parking,34,2852
A033Parking,34,2854
A033Parking,34,2856
A033Parking,34,2858
A033Parking,34,2860
A033Parking,34,2862
A033Parking,34,2864
A033Parking,34,2865
A033Parking,34,2867
A033Parking,34,2868
A033Parking,34,2871
A033Parking,34,2873
A033Parking,34,2876
A033Parking,34,2877
A033Parking,34,2880
A033Parking,34,2883
A033Parking,34,2884
A033Parking,34,2885
A033Parking,34,2886
A033Parking,34,2889
A033Parking,34,2892
A033Parking,34,2894
A033Parking,34,2895
A033Parking,34,2896
A033Parking,34,2897
A033Parking,34,2898
A033Parking,34,2906
A033Parking,34,2910
A033Parking,34,2913
A033Parking,34,2914
A033Parking,34,2916
A033Parking,34,2917
A033Parking,34,2918
A033Parking,34,2919
A033Parking,34,2920
A033Parking,34,2921
A033Parking,34,2922
A033Parking,34,2923
A033Parking,34,2924
A033Parking,34,2925
A033Parking,34,2926
A033Parking,34,2927
A033Parking,34,2928
A033Parking,34,2929
A033Parking,34,2930
A033Parking,34,2931
A033Parking,34,2932
A033Parking,34,2933
A033Parking,34,2934
A033Parking,34,2935
A033Parking,34,2936
A033Parking,34,2938
A006,34,2942
